,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Time CC'ed,Total Gold Earned,First Blood Turret,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
68,3633406948W,57,52,138,414277,168686,181,77623,0,1,1,2,1,2,1,WIN
69,3633406948L,52,58,125,353689,151811,155,69822,1,2,2,3,1,0,1,LOSS
70,3633406948W,59,38,164,323241,150746,250,70125,1,1,1,3,1,2,2,WIN
71,3633406948L,38,59,88,361272,137194,123,64946,0,2,1,3,1,0,1,LOSS
72,3633406948W,45,34,100,284406,119014,100,59606,0,2,3,1,1,0,2,WIN
73,3633406948L,33,45,100,263335,118754,218,54537,1,0,1,3,0,2,1,LOSS
74,3633406948W,57,47,121,293133,152491,120,61944,1,2,3,2,1,0,1,WIN
75,3633406948L,47,57,124,272579,117818,135,57222,0,1,0,2,3,2,0,LOSS
76,3633406948W,48,62,101,549642,185202,321,86137,0,2,2,3,2,1,0,WIN
77,3633406948L,62,48,137,506790,157413,206,84294,1,1,2,2,1,2,1,LOSS
78,3633406948W,59,33,163,263339,92705,128,58441,1,1,1,2,1,1,2,WIN
79,3633406948L,33,59,60,249620,152774,146,50760,0,0,4,1,0,0,4,LOSS
80,3633406948W,50,37,119,268159,95964,82,59422,0,2,4,1,1,2,0,WIN
81,3633406948L,37,50,103,241872,119125,116,53580,0,0,0,2,2,0,1,LOSS
82,3633406948W,54,54,122,362487,144130,164,70094,0,0,1,2,3,1,1,WIN
83,3633406948L,54,54,126,353372,137005,119,66645,1,1,1,2,2,1,1,LOSS
84,3633406948W,42,30,87,304735,113501,50,60914,0,1,2,1,3,0,1,WIN
85,3633406948L,30,42,74,239985,105505,166,56119,0,0,1,4,2,2,1,LOSS
86,3633406948W,49,35,135,247690,80175,129,56067,0,1,0,4,1,2,0,WIN
87,3633406948L,35,49,63,213509,105443,115,51499,0,1,3,1,1,0,2,LOSS
88,3633406948W,63,43,139,288654,99412,90,60279,1,1,0,3,3,0,0,WIN
89,3633406948L,42,63,67,249133,125681,118,54056,0,0,2,3,1,1,2,LOSS
90,3633406948W,49,46,123,302839,135308,186,67319,0,0,2,3,2,0,3,WIN
91,3633406948L,46,51,106,325443,109780,127,63161,1,2,3,2,0,0,1,LOSS
92,3633406948W,68,40,160,332358,138479,206,68821,1,1,2,1,1,0,2,WIN
93,3633406948L,40,68,88,302657,170634,167,61164,0,2,2,2,1,1,2,LOSS
94,3633406948W,65,59,138,524319,198432,249,86141,1,1,1,3,2,1,2,WIN
95,3633406948L,59,66,152,560352,208926,287,86174,0,0,1,4,1,1,1,LOSS
96,3633406948W,48,36,107,257709,100660,148,62775,0,2,2,0,2,0,2,WIN
97,3633406948L,36,48,78,282778,99135,122,58787,1,1,1,2,4,1,0,LOSS
98,3633406948W,41,36,91,308354,118903,180,65222,1,1,2,2,1,2,1,WIN
99,3633406948L,36,41,79,401188,126836,180,63272,0,1,1,2,3,0,1,LOSS
100,3633406948W,46,29,114,247894,76995,144,54832,1,1,1,3,1,3,0,WIN
101,3633406948L,29,46,46,178657,119791,78,47670,0,0,3,2,1,1,3,LOSS
102,3633406948W,49,45,109,393257,145230,269,70058,0,1,1,3,1,2,0,WIN
103,3633406948L,45,49,101,373894,147612,260,66961,1,2,2,2,1,0,2,LOSS
104,3633406948W,45,46,103,364290,150094,138,72165,0,1,1,2,2,0,2,WIN
105,3633406948L,46,45,102,370502,128145,226,69687,0,0,1,2,2,3,1,LOSS
106,3633406948W,47,30,132,360725,77606,232,62894,1,0,1,2,2,1,1,WIN
107,3633406948L,30,47,66,255856,182715,226,57565,0,0,2,2,1,0,4,LOSS
108,3633406948W,44,34,109,260459,95978,193,56429,1,0,1,4,2,1,1,WIN
109,3633406948L,33,44,74,241378,105969,111,51235,0,2,2,2,1,1,2,LOSS
110,3633406948W,58,46,143,398711,146638,157,73082,0,3,1,1,3,1,0,WIN
111,3633406948L,46,58,98,380682,146704,112,69391,1,2,1,2,1,1,1,LOSS
112,3633406948W,55,31,122,213111,69873,85,53491,1,0,0,3,3,0,0,WIN
113,3633406948L,30,55,56,186125,99043,91,46464,0,2,1,3,1,1,1,LOSS
114,3633406948W,59,48,137,349246,163782,153,70686,0,2,3,2,0,0,2,WIN
115,3633406948L,48,59,125,407890,170178,242,66784,1,1,3,3,0,2,1,LOSS
116,3633406948W,64,48,139,299617,115257,81,66184,0,1,3,1,2,1,1,WIN
117,3633406948L,46,64,88,305535,142612,50,61247,0,3,3,0,1,0,0,LOSS
118,3633406948W,46,42,109,363707,159288,190,68855,1,0,3,2,1,1,3,WIN
119,3633406948L,42,46,110,381571,143263,170,67516,0,0,3,0,2,1,2,LOSS
120,3633406948W,36,37,97,205047,107594,162,55709,1,0,1,2,1,3,2,WIN
121,3633406948L,37,37,107,218507,92710,154,51132,0,1,1,3,1,4,0,LOSS
122,3633406948W,53,43,135,316374,103537,139,63923,1,2,2,2,1,2,0,WIN
123,3633406948L,43,53,98,254666,137861,128,60163,0,1,3,3,2,0,1,LOSS
124,3633406948W,58,37,128,266796,139666,188,61454,1,2,3,2,1,1,1,WIN
125,3633406948L,37,59,96,290932,122884,237,53747,0,2,2,3,0,1,1,LOSS
126,3633406948W,50,70,137,444196,215063,214,71838,0,2,3,0,0,1,2,WIN
127,3633406948L,70,50,185,443829,189064,285,73364,1,1,3,1,0,1,2,LOSS
128,3633406948W,47,52,97,370878,126413,120,65626,0,2,2,1,2,0,1,WIN
129,3633406948L,52,47,111,377916,141375,193,66250,1,1,3,2,1,1,2,LOSS
130,3633406948W,51,35,141,268866,99316,106,59495,1,2,2,0,1,1,2,WIN
131,3633406948L,35,52,92,264307,129491,132,54493,0,2,4,1,0,0,3,LOSS
132,3633406948W,29,15,94,157533,35481,62,41127,1,2,1,2,3,0,1,WIN
133,3633406948L,15,29,33,97861,63468,98,34322,0,2,2,1,0,1,3,LOSS
134,3633406948W,47,39,116,273561,107598,83,59136,1,1,3,1,1,1,1,WIN
135,3633406948L,39,47,107,281855,118513,137,57527,0,0,3,2,1,2,1,LOSS
136,3633406948W,45,34,129,369040,148000,246,71321,0,1,1,2,1,1,2,WIN
137,3633406948L,34,45,83,359385,142640,227,65261,0,1,3,2,1,1,2,LOSS
0,3633481369W,38,38,103,203770,79401,132,52971,0,2,3,0,2,1,1,WIN
1,3633481369L,37,38,110,226840,91215,134,51423,1,2,2,2,1,2,1,LOSS
2,3633481369W,54,53,121,359277,157118,140,66507,0,1,3,2,0,1,1,WIN
3,3633481369L,53,54,122,328809,141360,194,65210,0,0,1,3,1,3,0,LOSS
4,3633481369W,66,62,162,484017,167291,379,76881,1,1,1,3,1,1,1,WIN
5,3633481369L,62,66,131,404756,244264,249,73676,0,1,2,2,1,1,2,LOSS
6,3633481369W,53,40,129,235935,100760,110,54987,0,0,1,2,2,2,1,WIN
7,3633481369L,39,53,79,209338,125041,184,50900,0,1,2,2,1,1,3,LOSS
8,3633481369W,33,18,87,110366,47778,87,35847,1,0,2,2,1,2,1,WIN
9,3633481369L,18,33,32,95872,48240,89,31519,0,1,3,2,1,0,3,LOSS
10,3633481369W,38,23,95,168846,46610,124,43903,1,1,0,4,1,2,0,WIN
11,3633481369L,23,38,40,130016,79112,42,39736,0,3,2,2,1,0,2,LOSS
12,3633481369W,43,33,99,218915,74869,87,53193,0,1,1,3,1,1,1,WIN
13,3633481369L,33,43,48,159933,84099,52,46820,1,2,2,0,3,1,0,LOSS
14,3633481369W,32,23,66,243290,56657,88,53887,0,1,1,3,1,0,0,WIN
15,3633481369L,22,32,37,175437,90087,73,47129,0,2,2,3,0,2,1,LOSS
16,3633481369W,41,42,91,226358,102199,51,55065,0,2,3,2,1,0,0,WIN
17,3633481369L,42,41,93,224109,92767,52,53609,1,1,1,0,3,1,0,LOSS
18,3633481369W,72,68,142,546754,211191,96,86482,1,0,1,1,3,0,1,WIN
19,3633481369L,68,72,162,534503,191914,248,84217,0,1,1,4,1,2,0,LOSS
20,3633481369W,61,59,170,366160,169300,166,73266,1,1,0,3,1,1,2,WIN
21,3633481369L,57,61,133,410310,151747,131,70013,0,0,1,3,2,2,1,LOSS
22,3633481369W,48,48,114,386872,137280,122,68693,0,2,2,2,2,1,0,WIN
23,3633481369L,47,48,111,305176,143362,271,66223,1,0,2,3,0,3,2,LOSS
24,3633481369W,47,54,115,393058,173097,204,70451,0,1,2,2,1,1,1,WIN
25,3633481369L,54,47,110,365526,140593,124,71903,1,1,1,2,1,1,0,LOSS
26,3633481369W,22,16,57,123932,47275,83,38229,1,0,3,0,1,1,3,WIN
27,3633481369L,16,22,34,126510,41481,63,36847,0,2,1,4,1,0,0,LOSS
28,3633481369W,43,49,88,272487,140076,194,59382,1,0,3,2,0,1,3,WIN
29,3633481369L,49,43,126,274760,111459,165,58774,0,2,2,1,2,1,1,LOSS
30,3633481369W,46,46,107,329028,113700,67,66516,1,2,2,1,1,2,0,WIN
31,3633481369L,46,46,107,292574,104737,104,61103,0,1,1,1,1,1,1,LOSS
32,3633481369W,55,50,148,491443,117745,174,75807,1,1,1,3,3,0,1,WIN
33,3633481369L,49,56,105,369286,156757,75,72719,0,1,4,1,2,0,1,LOSS
34,3633481369W,42,28,111,250689,83194,191,57529,0,2,1,3,1,1,1,WIN
35,3633481369L,28,42,77,226017,87099,192,51842,0,1,1,1,2,3,1,LOSS
36,3633481369W,56,46,88,601702,154567,159,89694,0,1,1,3,2,0,1,WIN
37,3633481369L,46,56,106,606939,145387,111,88041,1,0,0,4,3,2,0,LOSS
38,3633481369W,56,52,118,419458,163744,116,74381,1,0,1,1,3,1,1,WIN
39,3633481369L,52,56,99,405747,130868,117,69449,0,1,1,4,2,1,0,LOSS
40,3633481369W,51,41,118,298463,109197,170,65583,1,2,0,4,0,3,0,WIN
41,3633481369L,40,51,79,261367,131579,167,60036,0,0,1,3,2,1,1,LOSS
42,3633481369W,39,35,88,337543,109936,130,60792,0,1,3,2,1,2,1,WIN
43,3633481369L,35,39,80,278307,97751,121,57545,1,0,1,3,2,1,1,LOSS
44,3633481369W,35,21,71,151347,45773,70,44138,1,1,2,3,1,0,1,WIN
45,3633481369L,19,36,31,122526,55100,47,36851,0,1,1,2,1,2,1,LOSS
46,3633481369W,39,34,90,201003,93693,84,50272,1,1,1,2,1,2,1,WIN
47,3633481369L,34,39,82,183476,79201,144,46271,0,3,1,2,2,0,1,LOSS
48,3633481369W,47,28,136,204184,67338,52,51284,1,1,1,4,1,2,1,WIN
49,3633481369L,27,47,62,179943,91127,66,47006,0,0,0,3,3,0,0,LOSS
50,3633481369W,30,13,56,108800,29273,35,32058,1,3,1,2,2,0,0,WIN
51,3633481369L,13,30,30,67117,41545,32,27070,0,1,2,3,1,0,0,LOSS
52,3633481369W,49,29,130,253977,99260,354,58708,0,1,1,4,0,1,2,WIN
53,3633481369L,29,49,80,258473,124392,173,54401,0,0,1,2,2,2,2,LOSS
54,3633481369W,41,18,106,154482,49194,82,43567,1,0,1,4,2,1,1,WIN
55,3633481369L,17,41,25,126814,64983,60,37459,0,1,2,2,0,0,2,LOSS
56,3633481369W,47,48,123,531247,186274,280,78781,0,1,1,3,1,2,1,WIN
57,3633481369L,48,47,122,467867,216025,200,76574,0,1,2,3,1,1,1,LOSS
58,3633481369W,41,39,109,327182,130045,153,69159,0,1,3,3,0,1,2,WIN
59,3633481369L,38,41,82,362138,122663,190,65638,1,0,1,2,2,2,1,LOSS
60,3633481369W,46,23,129,163594,73780,143,43797,1,2,2,3,0,1,2,WIN
61,3633481369L,23,46,61,117779,76388,104,36284,0,0,3,0,2,2,2,LOSS
62,3633481369W,40,34,98,225647,78090,83,54092,1,3,0,2,2,0,1,WIN
63,3633481369L,34,40,89,213104,103852,66,50438,0,1,3,1,2,1,1,LOSS
64,3633481369W,52,49,129,419259,157034,246,72907,0,1,2,3,0,3,1,WIN
65,3633481369L,49,52,123,398081,173678,246,74738,1,1,1,2,1,1,1,LOSS
66,3633481369W,31,21,77,186485,58144,135,48604,0,0,1,3,2,2,1,WIN
67,3633481369L,21,31,67,177963,72047,41,44358,1,0,2,2,1,2,1,LOSS
68,3633481369W,34,30,90,357279,124347,246,69969,0,1,2,4,0,3,0,WIN
69,3633481369L,30,34,65,410344,138869,77,65248,0,0,4,1,1,1,1,LOSS
70,3633481369W,43,38,97,315869,104713,123,65552,0,1,2,3,0,1,1,WIN
71,3633481369L,38,43,86,303668,102817,160,61041,1,3,2,2,2,1,0,LOSS
72,3633481369W,66,58,159,418655,166826,262,79397,1,1,1,2,2,2,1,WIN
73,3633481369L,58,68,122,480080,162747,146,78438,0,2,2,2,1,2,0,LOSS
74,3633481369W,58,44,171,335829,154975,199,69526,0,1,2,3,1,2,1,WIN
75,3633481369L,44,58,110,378249,155081,279,64829,1,2,2,1,0,1,1,LOSS
76,3633481369W,55,40,155,390785,145763,231,69690,1,2,2,1,1,2,1,WIN
77,3633481369L,40,55,108,307248,148464,220,63471,0,1,1,4,1,2,0,LOSS
78,3633481369W,50,54,109,951087,255628,228,106132,1,1,2,3,0,2,1,WIN
79,3633481369L,54,50,141,767760,223529,326,102258,0,1,1,4,0,2,0,LOSS
80,3633481369W,30,32,93,178763,70642,117,48436,1,1,2,1,2,2,0,WIN
81,3633481369L,32,30,81,154154,80318,113,45356,0,3,3,2,0,1,1,LOSS
82,3633481369W,51,36,129,281569,111937,126,61662,1,2,3,1,1,1,2,WIN
83,3633481369L,34,51,76,245896,105432,64,54673,0,3,1,3,1,0,0,LOSS
84,3633481369W,36,39,93,280238,102431,162,62366,0,1,1,3,1,2,0,WIN
85,3633481369L,39,36,96,311588,108404,57,59566,1,2,2,1,2,0,1,LOSS
86,3633481369W,43,31,110,260717,84166,248,54268,1,2,1,3,1,1,1,WIN
87,3633481369L,31,43,66,193457,113118,145,49049,0,0,4,2,0,1,3,LOSS
88,3633481369W,38,23,109,197253,67738,150,51236,0,3,1,1,2,1,1,WIN
89,3633481369L,23,38,58,194450,82306,184,46783,1,1,2,2,0,2,2,LOSS
90,3633481369W,41,29,100,223396,75874,118,53847,0,0,0,3,3,1,0,WIN
91,3633481369L,28,41,70,213198,82571,120,48741,0,0,2,3,1,2,1,LOSS
92,3633481369W,16,13,38,73131,27689,59,28129,0,1,2,1,2,1,1,WIN
93,3633481369L,13,16,19,57860,30363,97,25908,0,0,2,1,2,1,3,LOSS
94,3633481369W,31,20,66,144703,46480,30,39333,1,2,1,2,2,1,0,WIN
95,3633481369L,20,31,36,121262,58912,48,35774,0,1,1,1,3,0,1,LOSS
96,3633481369W,49,50,123,391324,127092,153,71825,0,1,1,1,2,2,0,WIN
97,3633481369L,49,49,125,363959,141502,128,70226,1,1,0,4,1,2,0,LOSS
98,3633481369W,30,17,73,97949,33277,49,35332,1,3,2,2,0,1,1,WIN
99,3633481369L,17,31,22,77330,46650,22,29003,0,3,3,1,1,0,0,LOSS
100,3633481369W,28,26,55,177219,65086,45,49067,1,1,1,2,3,0,0,WIN
101,3633481369L,26,28,59,203834,63068,61,46119,0,1,0,2,3,2,0,LOSS
102,3633481369W,62,53,160,397658,154206,144,69301,1,1,1,3,2,0,1,WIN
103,3633481369L,53,62,123,398758,200546,84,68150,0,0,4,2,1,0,2,LOSS
104,3633481369W,67,54,123,452359,164380,154,82162,1,2,0,2,3,0,1,WIN
105,3633481369L,54,67,107,459180,165343,168,75428,0,1,1,3,2,1,0,LOSS
106,3633481369W,32,37,96,228988,73020,128,52972,1,0,2,3,2,2,1,WIN
107,3633481369L,37,32,94,175093,91866,139,49295,0,1,1,2,1,3,1,LOSS
108,3633481369W,32,26,88,207311,79959,123,55446,1,1,1,2,1,4,1,WIN
109,3633481369L,26,32,63,205124,72586,75,49377,0,1,1,2,2,2,0,LOSS
110,3633481369W,46,41,111,291934,114233,127,64109,1,1,2,1,2,2,1,WIN
111,3633481369L,41,48,109,318320,105684,173,60066,0,0,0,4,1,2,1,LOSS
112,3633481369W,46,25,114,265647,74319,152,56331,1,2,1,4,1,1,0,WIN
113,3633481369L,25,46,46,239765,95026,58,50305,0,3,2,1,2,0,1,LOSS
114,3633481369W,55,33,143,264145,90258,178,60574,1,0,1,2,2,2,1,WIN
115,3633481369L,33,56,54,240309,129231,90,54183,0,4,3,1,1,0,0,LOSS
116,3633481369W,45,40,140,368776,148547,196,69855,1,0,1,3,1,3,2,WIN
117,3633481369L,40,45,99,344496,133945,117,66650,0,0,3,1,1,1,2,LOSS
118,3633481369W,41,56,71,325718,151136,102,64868,0,0,1,2,2,0,1,WIN
119,3633481369L,56,41,139,329722,117144,172,64281,0,0,0,5,1,2,0,LOSS
120,3633481369W,54,41,108,248944,89836,166,57857,1,0,1,2,3,3,0,WIN
121,3633481369L,41,54,108,213404,115251,114,53828,0,1,1,5,0,2,0,LOSS
122,3633481369W,44,49,87,414848,189468,204,70963,0,0,3,3,0,2,1,WIN
123,3633481369L,49,45,140,375126,145049,153,67955,1,2,0,4,0,3,0,LOSS
124,3633481369W,48,31,121,254519,94690,195,60496,0,1,2,1,1,1,2,WIN
125,3633481369L,31,48,67,206596,110381,231,49554,1,2,3,2,0,2,1,LOSS
126,3633481369W,53,46,123,307355,121245,255,64291,0,2,3,1,2,0,1,WIN
127,3633481369L,46,53,115,262583,123020,129,61875,0,0,2,1,2,0,3,LOSS
128,3633481369W,45,43,93,261689,95632,92,60014,0,1,3,1,1,0,3,WIN
129,3633481369L,43,45,89,244066,113240,152,54826,1,2,0,3,2,0,1,LOSS
130,3633481369W,37,16,89,166254,34984,121,40714,1,0,1,4,0,1,0,WIN
131,3633481369L,16,37,33,105390,69281,40,35453,0,1,1,2,1,2,2,LOSS
132,3633481369W,51,47,122,280584,121312,133,63334,1,1,4,0,1,1,3,WIN
133,3633481369L,47,51,110,274873,125681,117,58897,0,1,1,3,0,2,1,LOSS
134,3633481369W,60,34,160,258013,88862,122,60909,1,1,1,2,2,0,1,WIN
135,3633481369L,34,60,79,236618,124875,101,52729,0,1,3,1,2,1,1,LOSS
136,3633481369W,25,24,74,153884,69562,124,43509,1,0,3,2,1,0,3,WIN
137,3633481369L,24,25,53,145973,58605,129,38249,0,2,1,3,1,0,1,LOSS
138,3633481369W,42,32,90,207261,75944,112,48305,1,1,1,3,1,0,1,WIN
139,3633481369L,32,42,76,156614,99607,109,42699,0,1,4,2,0,0,3,LOSS
0,3633894905W,78,45,163,637090,156466,272,92103,1,2,0,3,2,2,0,WIN
1,3633894905L,45,78,89,569023,266382,209,84956,0,0,1,4,0,3,1,LOSS
2,3633894905W,37,34,82,230436,98823,154,53757,1,2,3,2,0,1,1,WIN
3,3633894905L,34,37,79,245459,102525,63,50547,0,2,2,1,2,0,1,LOSS
4,3633894905W,38,38,103,203770,79401,132,52971,0,2,3,0,2,1,1,WIN
5,3633894905L,37,38,110,226840,91215,134,51423,1,2,2,2,1,2,1,LOSS
6,3633894905W,37,28,96,196197,85934,122,50088,0,1,1,3,1,1,2,WIN
7,3633894905L,28,37,69,191052,80849,81,45546,1,1,3,1,2,0,1,LOSS
8,3633894905W,56,35,153,334186,84858,168,60445,1,0,1,3,1,2,0,WIN
9,3633894905L,35,56,72,248435,121531,85,55253,0,2,1,2,1,0,2,LOSS
10,3633894905W,49,32,129,251933,95362,131,57077,1,1,3,2,0,2,2,WIN
11,3633894905L,31,49,68,229834,105750,79,52346,0,0,0,3,2,1,2,LOSS
12,3633894905W,46,31,109,186751,94441,207,53309,1,0,2,2,0,1,3,WIN
13,3633894905L,31,46,68,213324,95000,205,47991,0,2,4,1,0,0,3,LOSS
14,3633894905W,50,56,109,656615,202176,203,92694,1,2,2,3,0,0,1,WIN
15,3633894905L,55,51,128,692280,185918,137,92941,0,1,0,1,4,0,1,LOSS
16,3633894905W,53,48,129,308146,135239,235,67711,1,1,2,2,1,2,0,WIN
17,3633894905L,48,53,130,332140,158545,147,62956,0,1,1,4,0,3,1,LOSS
18,3633894905W,68,47,149,393364,163799,216,76058,0,3,2,3,0,1,0,WIN
19,3633894905L,47,68,100,412605,173175,178,70484,1,2,1,2,3,0,0,LOSS
20,3633894905W,36,25,85,181955,63670,100,46472,0,0,2,3,0,1,2,WIN
21,3633894905L,24,37,48,165541,79995,57,44192,0,1,1,4,1,1,1,LOSS
22,3633894905W,62,62,141,462902,179192,174,77658,1,1,1,2,2,2,1,WIN
23,3633894905L,62,62,153,409907,178846,140,74948,0,1,3,0,2,1,1,LOSS
24,3633894905W,45,30,110,272723,97918,132,59682,0,0,1,3,1,3,1,WIN
25,3633894905L,30,45,53,245130,101826,130,57421,1,4,1,2,0,2,0,LOSS
26,3633894905W,51,50,144,299037,127894,234,63550,0,0,3,3,0,2,2,WIN
27,3633894905L,50,51,117,298883,136905,238,61690,1,1,1,2,2,1,1,LOSS
28,3633894905W,63,65,125,970359,270672,261,112281,1,1,2,2,2,1,1,WIN
29,3633894905L,65,63,146,896596,228001,243,108932,0,1,1,4,3,1,0,LOSS
30,3633894905W,41,45,103,377314,169866,174,70830,0,1,2,1,1,2,1,WIN
31,3633894905L,42,41,96,424268,163897,161,69218,0,1,1,3,1,0,1,LOSS
32,3633894905W,51,59,85,524125,190089,103,80408,0,2,3,2,0,0,1,WIN
33,3633894905L,59,51,181,585269,175413,192,81968,1,0,2,2,1,1,1,LOSS
34,3633894905W,36,19,94,214053,87466,204,53723,1,0,2,2,1,2,2,WIN
35,3633894905L,19,36,54,179944,85473,97,46583,0,2,1,2,2,2,0,LOSS
36,3633894905W,43,31,79,224427,66687,52,54985,1,1,1,3,2,1,0,WIN
37,3633894905L,30,43,55,187957,96421,43,48819,0,1,2,2,2,2,0,LOSS
38,3633894905W,49,36,117,237143,110097,144,60480,1,1,3,1,1,0,3,WIN
39,3633894905L,36,49,90,290929,97097,103,55317,0,2,1,2,1,1,0,LOSS
40,3633894905W,35,28,101,195843,67780,111,49359,1,0,1,2,2,2,1,WIN
41,3633894905L,28,35,73,168451,79084,172,44248,0,1,2,3,0,2,1,LOSS
42,3633894905W,57,46,169,363656,142132,196,72020,1,1,3,2,1,1,1,WIN
43,3633894905L,46,58,107,380275,182129,113,70433,0,2,2,1,1,1,2,LOSS
44,3633894905W,48,42,92,362241,125430,181,71249,1,2,2,3,0,1,2,WIN
45,3633894905L,42,48,114,388278,140909,113,70048,0,1,1,1,3,1,1,LOSS
46,3633894905W,55,49,141,345232,128478,94,69226,0,2,2,2,1,0,1,WIN
47,3633894905L,49,55,85,338791,131834,127,66337,1,1,4,1,0,1,3,LOSS
48,3633894905W,74,52,167,561116,172744,166,86444,1,0,1,2,2,1,1,WIN
49,3633894905L,52,74,103,528243,197060,174,81750,0,0,0,3,3,0,1,LOSS
50,3633894905W,42,52,116,391960,138542,158,71243,0,2,3,1,1,0,1,WIN
51,3633894905L,51,43,138,352955,147290,265,68698,1,0,2,2,0,3,3,LOSS
52,3633894905W,67,55,151,488181,185493,241,75493,1,0,3,1,1,1,2,WIN
53,3633894905L,55,67,123,401971,216394,204,72070,0,2,4,1,0,1,2,LOSS
54,3633894905W,45,38,119,262014,95649,66,60105,1,1,1,2,4,1,0,WIN
55,3633894905L,38,45,88,271536,115426,115,56395,0,2,0,4,1,1,1,LOSS
56,3633894905W,59,53,129,402585,154180,143,72457,1,1,2,2,1,1,1,WIN
57,3633894905L,53,59,122,429009,183586,201,69051,0,1,1,3,1,1,1,LOSS
58,3633894905W,33,15,93,230457,62968,105,56456,1,2,2,2,1,2,1,WIN
59,3633894905L,14,34,24,224959,81062,87,50940,0,0,1,2,2,1,1,LOSS
60,3633894905W,56,51,104,256388,118649,104,65758,1,3,1,2,1,0,1,WIN
61,3633894905L,51,56,104,286863,115062,154,65926,0,2,1,3,0,2,1,LOSS
62,3633894905W,69,62,170,394952,171589,204,82545,0,2,2,0,2,3,1,WIN
63,3633894905L,62,69,138,408805,179715,199,75385,1,1,2,1,1,2,2,LOSS
64,3633894905W,47,45,132,302266,119431,97,66702,1,1,2,1,2,0,1,WIN
65,3633894905L,45,47,93,342992,118841,66,63136,0,2,2,1,2,0,1,LOSS
66,3633894905W,40,41,103,242016,117486,165,56381,1,2,3,1,1,0,2,WIN
67,3633894905L,41,40,95,287506,99020,164,54040,0,2,4,0,1,0,1,LOSS
68,3633894905W,63,59,152,451563,171371,139,80114,1,0,1,1,3,1,1,WIN
69,3633894905L,59,63,119,461470,161562,154,77367,0,2,3,3,1,1,0,LOSS
70,3633894905W,51,30,123,377313,136221,221,74368,1,1,3,2,0,3,1,WIN
71,3633894905L,30,51,72,367880,140671,209,67544,0,1,1,3,2,1,1,LOSS
72,3633894905W,32,21,61,146432,57790,174,42999,1,2,4,1,1,0,1,WIN
73,3633894905L,21,32,43,134323,53862,62,37933,0,1,1,3,2,0,0,LOSS
74,3633894905W,36,24,101,175970,76161,175,47244,1,1,1,1,1,1,3,WIN
75,3633894905L,24,36,50,188478,76634,97,43127,0,1,3,2,2,0,1,LOSS
76,3633894905W,71,63,188,614304,232962,285,92962,0,1,0,3,1,2,1,WIN
77,3633894905L,63,71,152,553093,252291,308,84445,0,2,3,2,0,1,2,LOSS
78,3633894905W,68,50,155,548199,168853,235,81145,1,1,2,2,2,0,1,WIN
79,3633894905L,49,68,112,499824,201475,171,79767,0,0,1,3,1,3,1,LOSS
80,3633894905W,62,50,183,581627,198328,282,81988,0,2,2,2,1,1,1,WIN
81,3633894905L,48,63,145,434345,211460,227,76905,1,1,2,2,0,2,2,LOSS
82,3633894905W,48,36,97,277521,114687,250,62220,0,0,1,3,1,3,0,WIN
83,3633894905L,36,49,92,296907,124436,60,59137,1,0,1,2,2,2,1,LOSS
84,3633894905W,53,37,136,272542,124989,148,60690,0,2,3,2,1,0,2,WIN
85,3633894905L,37,53,83,249041,110042,86,53826,0,3,0,3,2,0,0,LOSS
86,3633894905W,44,53,99,289607,160095,208,61622,0,1,1,2,1,2,2,WIN
87,3633894905L,53,44,135,307376,129504,275,61633,1,2,3,2,0,2,1,LOSS
88,3633894905W,34,22,94,194473,64676,86,44751,0,1,2,2,2,1,1,WIN
89,3633894905L,22,34,58,153831,77627,162,40260,0,0,2,3,0,3,2,LOSS
90,3633894905W,49,46,108,456113,175159,165,70940,1,1,3,3,0,1,1,WIN
91,3633894905L,46,49,114,366514,150390,190,67620,0,0,2,3,1,1,0,LOSS
92,3633894905W,38,39,73,329105,126326,100,64604,1,1,2,2,2,0,1,WIN
93,3633894905L,39,38,100,394334,110091,122,62792,0,1,2,2,1,1,1,LOSS
94,3633894905W,47,34,128,327309,109029,139,63142,1,0,1,3,2,2,0,WIN
95,3633894905L,34,47,75,335313,118136,109,58269,0,3,2,1,1,0,0,LOSS
96,3633894905W,53,47,136,488891,132879,255,78226,0,1,1,2,3,0,1,WIN
97,3633894905L,47,53,98,439574,177988,164,75653,1,0,2,2,2,1,0,LOSS
98,3633894905W,42,34,116,320406,166651,163,66544,0,1,3,2,0,1,2,WIN
99,3633894905L,34,42,98,380939,120631,253,61284,0,2,2,3,1,1,0,LOSS
100,3633894905W,35,44,98,332312,109603,80,67879,1,1,1,4,1,1,1,WIN
101,3633894905L,44,35,111,327626,129481,179,66021,0,1,1,3,0,4,0,LOSS
102,3633894905W,40,25,105,199432,59489,151,50059,1,1,1,2,1,2,1,WIN
103,3633894905L,23,40,42,162671,71355,79,43816,0,3,3,2,0,1,1,LOSS
104,3633894905W,51,36,130,285789,105318,200,67022,1,1,1,2,1,3,0,WIN
105,3633894905L,36,51,77,300967,118345,98,59783,0,2,2,3,1,0,0,LOSS
106,3633894905W,53,48,117,396085,177233,256,75585,1,2,1,3,2,0,2,WIN
107,3633894905L,47,53,116,442383,140556,147,71227,0,1,2,3,1,1,1,LOSS
108,3633894905W,44,38,109,260487,89018,226,56885,0,1,2,2,1,1,2,WIN
