,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
84,NA1_4142668175,37,24,98,82434,83249,538,56192,1,2,2,1,2,1,1
85,NA1_4142668175,24,37,57,72154,84838,1354,49251,1,1,4,1,1,0,0
86,NA1_4142647071,44,27,107,96502,71369,887,51144,2,1,2,3,0,2,1
87,NA1_4142647071,26,44,43,64261,102895,1513,44677,0,3,1,1,0,4,0
88,NA1_4142664279,73,63,187,161873,206345,1842,80304,0,1,2,2,2,1,1
89,NA1_4142664279,61,73,131,156255,171994,1490,74725,0,3,2,2,0,3,0
90,NA1_4142451048,66,43,152,156553,139916,679,92973,1,2,1,2,2,1,1
91,NA1_4142451048,43,66,79,131448,164055,1328,84425,1,1,3,2,0,1,0
92,NA1_4142395148,58,50,151,209600,180137,1241,83122,1,0,3,3,1,1,1
93,NA1_4142395148,50,58,88,171906,224216,1321,79655,1,3,2,1,1,2,0
94,NA1_4141650756,52,38,134,113048,104606,1410,70150,1,2,2,2,1,1,1
95,NA1_4141650756,38,52,67,95648,119177,715,66297,2,3,2,1,1,0,0
96,NA1_4139234850,68,70,138,241939,272690,759,90664,1,3,1,2,0,2,1
97,NA1_4139234850,70,68,169,252666,255977,996,87793,1,1,3,1,1,2,0
98,NA1_4139252910,53,46,125,125336,151811,1165,70164,1,2,2,1,2,1,1
99,NA1_4139252910,46,53,100,145212,129991,899,66663,3,2,1,2,0,0,0
100,NA1_4139212283,63,47,170,168105,148548,718,83317,0,1,3,1,4,1,1
101,NA1_4139212283,47,63,106,136917,179034,505,78075,0,2,2,2,1,1,0
102,NA1_4139220257,37,25,80,86940,60104,1299,53439,2,1,3,1,2,0,1
103,NA1_4139220257,25,38,56,49063,94537,1119,48931,1,3,2,1,0,2,0
104,NA1_4139187957,52,37,117,115618,144516,870,62495,1,3,2,0,1,3,1
105,NA1_4139187957,37,52,93,131116,123870,933,57831,1,2,2,1,1,1,0
106,NA1_4139204978,79,49,180,195808,170652,1038,81478,0,2,3,1,0,2,1
107,NA1_4139204978,49,79,102,158787,208919,944,72970,3,0,3,2,1,0,0
108,NA1_4139173005,49,47,112,121264,119305,1514,76352,2,1,3,0,2,1,1
109,NA1_4139173005,47,49,64,110415,131594,1107,67239,3,4,1,1,0,0,0
110,NA1_4139077331,50,42,114,119340,108181,1558,71401,1,0,2,3,0,0,1
111,NA1_4139077331,42,50,82,102853,127318,932,68002,3,1,2,1,1,1,0
112,NA1_4138822603,34,25,77,79040,76567,1073,59506,2,1,3,1,2,1,1
113,NA1_4138822603,25,34,77,72510,83592,1559,54841,1,1,3,1,3,0,0
114,NA1_4138738715,46,37,112,94429,117621,648,66559,1,2,1,2,3,0,1
115,NA1_4138738715,37,46,92,103455,99186,745,59871,1,2,3,0,1,2,0
116,NA1_4138763487,48,31,121,104071,77596,718,57620,0,1,3,2,1,1,1
117,NA1_4138763487,31,48,63,73242,112382,1094,50843,1,4,0,1,0,2,0
118,NA1_4138717751,65,66,120,188895,183344,873,81193,0,1,3,1,0,1,1
119,NA1_4138717751,66,65,164,173504,203061,1346,82323,1,1,1,3,3,1,0
120,NA1_4138684023,45,43,110,101549,119768,700,70621,1,1,3,2,2,0,1
121,NA1_4138684023,43,45,102,113998,110291,1059,67033,2,2,3,1,0,0,0
122,NA1_4138578752,37,30,93,68668,102142,1131,60963,0,2,2,2,1,1,1
123,NA1_4138578752,30,37,60,91460,74608,614,54907,2,1,4,0,0,0,0
124,NA1_4135518467,64,62,122,238077,216241,991,95384,1,1,4,2,0,1,1
125,NA1_4135518467,62,64,105,206283,259624,605,93949,2,3,4,1,0,0,0
126,NA1_4135516290,59,35,111,125191,81771,1239,68101,0,2,2,1,0,1,1
127,NA1_4135516290,35,59,53,69882,132754,1265,61567,1,3,3,1,0,0,0
128,NA1_4135444611,50,51,85,100132,122497,1011,68077,1,2,3,0,1,1,1
129,NA1_4135444611,51,51,95,114141,107194,1101,63696,1,1,3,1,2,0,0
130,NA1_4135429924,50,48,130,133507,150799,1034,75004,1,3,2,1,1,2,1
131,NA1_4135429924,48,50,100,139215,141215,1052,72296,2,3,1,1,0,1,0
132,NA1_4133138087,60,53,141,163661,166144,1282,74562,2,3,1,0,2,2,1
133,NA1_4133138087,52,60,123,148178,168534,899,70116,2,2,2,0,0,1,0
134,NA1_4133185201,75,57,164,169955,194807,638,90499,1,4,2,1,1,0,1
135,NA1_4133185201,57,75,115,177170,195044,1510,88962,3,3,1,1,1,1,0
136,NA1_4130797815,43,24,88,71290,71913,1058,49845,2,1,2,1,0,1,1
137,NA1_4130797815,24,43,63,58904,75839,963,43009,0,2,2,1,1,2,0
138,NA1_4126973606,48,30,99,114516,106527,1441,65320,1,2,0,2,1,2,1
139,NA1_4126973606,28,48,63,92125,118903,1069,55428,1,2,2,1,1,1,0
140,NA1_4122684148,55,35,105,130378,87919,1130,70664,3,0,2,2,0,0,1
141,NA1_4122684148,35,55,68,79805,136525,1036,64227,1,1,1,3,1,1,0
142,NA1_4121312727,57,73,129,161318,206728,815,87290,1,2,3,1,2,1,1
143,NA1_4121312727,73,57,156,191341,173467,1711,88492,3,3,1,1,1,0,0
144,NA1_4119061907,60,63,122,201211,316848,669,111329,1,2,2,2,0,2,1
145,NA1_4119061907,63,60,140,298475,214296,481,108208,0,2,3,2,0,2,0
146,NA1_4119060046,38,36,76,84641,94284,1009,61878,1,1,2,3,1,0,1
147,NA1_4119060046,36,38,66,85827,90237,837,58257,2,1,2,2,1,0,0
148,NA1_4117691828,38,27,98,78498,67650,1153,51827,1,1,2,1,1,1,1
149,NA1_4117691828,27,38,43,64000,85358,695,45715,1,2,3,1,0,1,0
150,NA1_4117619240,51,49,130,143643,136522,358,73258,0,2,0,3,0,2,1
151,NA1_4117619240,49,51,92,125664,151583,805,68980,1,2,3,1,1,1,0
152,NA1_4116556338,36,25,98,85991,106563,1558,67969,1,4,2,0,1,1,1
153,NA1_4116556338,25,36,50,99146,90756,724,62088,2,2,2,2,0,1,0
154,NA1_4115208926,53,47,107,144346,111693,1393,72922,2,1,3,2,1,0,1
155,NA1_4115208926,46,53,91,101666,153560,874,70005,2,2,1,2,1,1,0
156,NA1_4115246215,48,58,98,118848,149937,1386,70946,2,2,2,2,0,1,1
157,NA1_4115246215,58,48,107,128135,127367,966,72579,0,3,3,1,1,1,0
158,NA1_4115157923,69,53,152,182539,135200,736,78622,1,1,1,2,1,1,1
159,NA1_4115157923,51,69,116,112863,192012,995,70265,2,2,2,0,2,1,0
160,NA1_4115165062,64,62,145,148398,152080,1146,80705,1,2,1,3,0,1,1
161,NA1_4115165062,62,64,91,141249,159795,903,76574,2,3,1,1,0,2,0
162,NA1_4115159957,44,42,80,137481,138955,1057,76015,1,2,2,1,0,1,1
163,NA1_4115159957,42,44,101,127393,148319,843,74162,2,3,0,2,0,2,0
164,NA1_4114991043,35,48,72,112495,118941,1084,72574,2,2,2,1,0,0,1
165,NA1_4114991043,48,35,117,112396,126026,946,76099,2,1,3,0,3,0,0
166,NA1_4114794702,52,47,124,167116,157116,814,70023,2,3,1,0,0,3,1
167,NA1_4114794702,47,52,127,140569,181754,833,65937,1,2,4,0,1,2,0
168,NA1_4114830050,35,23,89,65120,74361,1328,52814,1,2,3,0,1,1,1
169,NA1_4114830050,23,36,51,57150,67859,1095,44784,0,3,2,1,1,2,0
170,NA1_4114754882,61,44,179,166950,148855,1781,80655,0,3,2,0,3,2,1
171,NA1_4114754882,44,61,97,135289,177573,1674,76607,2,2,2,1,0,1,0
172,NA1_4114730551,36,29,77,110400,109228,1049,62927,0,1,1,3,0,1,1
173,NA1_4114730551,28,36,68,98521,117106,1282,58811,1,2,3,1,1,0,0
174,NA1_4114183823,57,55,114,149512,200298,1156,83269,2,3,2,0,0,2,1
175,NA1_4114183823,55,57,129,182103,155881,1324,82143,1,0,2,2,3,0,0
176,NA1_4114099354,50,40,117,129689,106314,1276,69529,1,1,1,3,1,0,1
177,NA1_4114099354,40,50,81,102620,133700,854,65945,1,0,3,1,3,0,0
178,NA1_4114146155,48,35,103,112834,101862,1211,68658,2,2,3,2,0,1,1
179,NA1_4114146155,35,48,82,94633,118504,798,64306,1,2,2,1,1,1,0
180,NA1_4114077365,38,32,83,81205,94605,712,59625,1,2,3,0,2,2,1
181,NA1_4114077365,32,38,69,83055,85389,1168,54039,1,1,3,1,3,1,0
182,NA1_4112803258,29,29,56,56867,69926,850,52262,4,2,3,1,0,0,1
183,NA1_4112803258,29,29,72,66893,59911,748,48796,1,1,2,2,1,1,0
184,NA1_4112772085,46,34,101,129500,105616,1192,64678,2,1,4,0,2,1,1
185,NA1_4112772085,34,46,76,97421,135882,1097,59552,2,0,3,2,2,1,0
186,NA1_4112663417,88,88,188,217751,260132,790,105347,0,1,3,1,1,1,1
187,NA1_4112663417,88,90,202,249557,254156,1401,104418,1,2,2,1,2,1,0
188,NA1_4111642238,48,37,110,123595,127822,965,81913,2,2,3,1,1,0,1
189,NA1_4111642238,37,48,88,118555,129631,918,75373,1,1,1,2,2,1,0
190,NA1_4111601177,62,47,144,157877,99435,1354,68848,1,0,2,2,1,0,1
191,NA1_4111601177,47,62,101,94171,168487,1203,64234,1,4,2,0,1,2,0
192,NA1_4111538371,69,52,150,176722,187905,1005,75988,1,2,3,0,1,3,1
193,NA1_4111538371,52,69,124,168181,189913,1430,71531,1,2,4,1,0,1,0
194,NA1_4110187367,44,50,104,131876,165595,1513,70334,1,3,1,1,0,2,1
195,NA1_4110187367,50,44,130,151392,143068,1065,68860,1,2,2,1,2,2,0
196,NA1_4110175287,45,38,115,91390,108771,1257,67025,0,1,4,1,2,1,1
197,NA1_4110175287,38,45,84,98394,94765,1059,61917,1,0,4,2,1,0,0
0,NA1_4170532963,55,37,156,132309,113655,1114,72631,1,1,3,1,2,1,1
1,NA1_4170532963,34,55,81,97544,139636,1372,65412,1,2,3,1,0,1,0
2,NA1_4170510385,56,59,95,146691,151594,1174,83546,3,1,1,2,1,1,1
3,NA1_4170510385,59,56,118,141798,158673,1288,80552,2,1,3,1,1,1,0
4,NA1_4170477175,35,32,84,135010,147697,943,82281,0,2,1,2,1,1,1
5,NA1_4170477175,32,35,74,136222,143973,926,79423,4,1,1,2,1,0,0
6,NA1_4170484729,47,20,153,91265,52111,1091,58530,0,1,1,3,1,1,1
7,NA1_4170484729,19,47,38,45989,96994,1019,49272,2,3,0,2,0,2,0
8,NA1_4170482086,32,23,82,109180,76957,861,55549,1,1,3,1,2,1,1
9,NA1_4170482086,23,33,56,70198,118900,1097,50888,1,2,3,1,1,1,0
10,NA1_4170398565,53,35,164,98637,110397,1530,73821,0,1,3,1,4,0,1
11,NA1_4170398565,35,53,85,102329,103318,1012,67299,2,1,3,2,1,0,0
12,NA1_4170364897,74,45,142,164220,145949,1240,88782,0,1,2,2,1,2,1
13,NA1_4170364897,45,74,86,132290,171270,1012,82499,1,0,4,2,2,0,0
14,NA1_4169717546,57,48,102,159258,161730,900,76316,3,2,2,1,1,1,1
15,NA1_4169717546,47,59,116,148193,175242,668,75437,1,2,2,1,0,2,0
16,NA1_4169133457,64,58,135,169213,202432,1007,86761,1,3,3,1,0,1,1
17,NA1_4169133457,58,64,132,179589,177989,1076,84731,2,1,3,1,1,0,0
18,NA1_4169120786,48,38,110,112302,101029,1092,67444,1,0,4,1,1,1,1
19,NA1_4169120786,38,48,96,93336,123755,1007,63154,2,1,2,1,2,1,0
20,NA1_4169088157,30,20,59,65773,78420,1636,54282,4,2,2,0,0,1,1
21,NA1_4169088157,20,30,52,60792,69973,1007,49526,0,1,3,1,3,1,0
22,NA1_4169084037,60,66,97,155424,213254,675,83461,0,2,3,1,0,1,1
23,NA1_4169084037,66,60,135,189288,163121,1007,81987,1,2,3,1,1,1,0
24,NA1_4169051589,50,34,119,107194,91333,1007,57034,0,3,4,1,0,1,1
25,NA1_4169051589,32,51,69,84103,112593,900,52551,3,2,1,2,0,0,0
26,NA1_4169037166,45,40,104,93449,106906,1943,65693,2,2,0,2,0,2,1
27,NA1_4169037166,40,45,103,100633,98299,961,61814,2,0,2,2,1,0,0
28,NA1_4169013919,44,24,94,69396,55982,987,50515,0,1,3,1,2,1,1
29,NA1_4169013919,24,44,37,50371,72359,1224,43900,1,0,3,3,1,0,0
30,NA1_4162229213,45,51,93,156529,138841,708,72682,3,3,2,0,0,0,1
31,NA1_4162229213,51,45,138,124403,164927,1135,73091,1,2,2,0,4,1,0
32,NA1_4162222728,60,57,131,209158,181774,828,84589,1,1,2,1,3,0,1
33,NA1_4162222728,57,60,135,158358,215607,1226,84177,0,1,3,1,2,1,0
34,NA1_4162148926,36,27,93,68076,72962,975,54835,1,1,2,2,1,1,1
35,NA1_4162148926,27,36,62,68389,72465,1160,49748,3,3,2,2,0,0,0
36,NA1_4162153041,60,28,180,141276,160421,1052,70549,2,1,3,0,3,1,1
37,NA1_4162153041,28,60,71,145424,148547,880,62687,3,2,1,2,1,1,0
38,NA1_4162045542,53,55,115,192435,183707,945,87891,0,2,2,2,0,0,1
39,NA1_4162045542,55,53,108,173942,202658,1382,87386,0,1,3,1,2,2,0
40,NA1_4162008439,57,45,123,146914,131301,1098,69786,2,1,1,2,1,2,1
41,NA1_4162008439,44,57,95,116884,156566,1498,64698,1,2,2,1,0,2,0
42,NA1_4162004811,40,37,90,106474,139225,1578,62969,0,3,2,0,2,3,1
43,NA1_4162004811,37,40,93,111944,114597,731,60521,2,1,3,0,3,0,0
44,NA1_4160175585,55,37,92,122421,94532,1059,70461,0,1,4,2,1,1,1
45,NA1_4160175585,37,55,78,87465,128134,670,64868,0,1,2,3,0,1,0
46,NA1_4160180231,70,71,169,215896,177173,1094,91536,3,0,1,4,0,0,1
47,NA1_4160180231,71,70,136,172517,236811,1404,87065,1,4,2,0,1,2,0
48,NA1_4160097834,37,21,87,101510,66707,1206,62088,1,1,4,2,1,0,1
49,NA1_4160097834,21,37,39,57620,105193,794,55417,1,0,2,3,2,0,0
50,NA1_4160114369,36,24,100,67139,68786,1738,44547,1,3,1,1,0,4,1
51,NA1_4160114369,24,36,52,54447,70913,1288,38789,3,2,2,1,0,2,0
52,NA1_4160119867,48,33,128,118618,108575,1224,59786,2,2,2,0,2,1,1
53,NA1_4160119867,33,48,79,86678,127050,945,53961,1,2,1,2,2,1,0
54,NA1_4160085962,44,39,90,104579,93075,1228,62593,2,3,2,1,0,1,1
55,NA1_4160085962,39,44,98,84871,111072,929,59682,0,2,2,1,4,0,0
56,NA1_4159054786,57,31,143,116709,122059,965,68366,2,2,3,0,2,1,1
57,NA1_4159054786,31,57,75,111319,122754,1488,63326,1,2,2,1,0,1,0
58,NA1_4159062421,52,50,102,103700,129065,1444,77045,3,3,2,0,2,0,1
59,NA1_4159062421,50,52,111,113636,108557,1047,71374,2,1,3,3,1,0,0
60,NA1_4159050257,48,58,111,124574,193296,1018,82499,1,2,4,0,2,1,1
61,NA1_4159050257,56,48,149,168625,131605,1246,82498,1,0,2,2,2,0,0
62,NA1_4158977727,62,51,130,134563,185831,1526,82085,1,2,1,1,0,2,1
63,NA1_4158977727,51,62,101,167766,142360,1018,75846,3,1,3,1,0,0,0
64,NA1_4158994370,51,33,115,108571,95226,1017,63824,1,1,1,2,1,1,1
65,NA1_4158994370,33,51,73,87691,120968,1287,57692,3,0,2,1,1,1,0
66,NA1_4158953278,42,36,104,119619,182937,1723,81035,0,3,2,1,1,3,1
67,NA1_4158953278,36,42,74,174493,133903,685,77620,1,1,1,3,0,1,0
68,NA1_4158950216,56,44,96,115676,123115,576,67587,4,3,2,0,1,0,1
69,NA1_4158950216,43,56,103,104914,120393,773,61581,0,1,3,3,1,0,0
70,NA1_4158915054,45,28,103,98999,94050,882,61333,2,1,3,1,1,1,1
71,NA1_4158915054,28,45,61,80788,106008,1059,54415,2,3,1,0,0,2,0
72,NA1_4157953699,62,50,114,120849,130265,1519,68683,1,1,2,2,1,1,1
73,NA1_4157953699,50,62,104,114131,123801,754,63157,0,2,1,2,0,2,0
74,NA1_4157914253,57,35,109,133956,104071,753,67264,3,1,3,0,2,0,1
75,NA1_4157914253,34,57,77,90471,142043,1331,60768,1,2,2,2,1,1,0
76,NA1_4157950720,32,32,56,76453,93263,782,60561,0,2,1,2,1,2,1
77,NA1_4157950720,32,32,71,87381,84517,794,56960,1,0,2,3,2,1,0
78,NA1_4157910946,55,48,122,151183,155616,1692,68876,0,3,3,1,0,2,1
79,NA1_4157910946,48,55,108,140031,159364,862,65077,2,2,1,1,1,2,0
80,NA1_4157869151,57,47,153,122665,118442,692,64094,0,3,0,2,2,2,1
81,NA1_4157869151,47,57,98,108281,129207,1161,57433,2,2,2,2,0,1,0
82,NA1_4157904156,50,46,94,114039,152357,840,72557,2,1,1,2,0,2,1
83,NA1_4157904156,46,50,102,137172,125215,711,68841,1,2,3,0,1,0,0
84,NA1_4157902194,46,35,130,91281,85399,756,58042,1,1,3,2,2,1,1
85,NA1_4157902194,34,46,73,79749,99932,1230,53701,2,1,2,2,2,0,0
86,NA1_4157871665,65,48,137,135058,128038,1808,70558,0,2,2,1,1,1,1
87,NA1_4157871665,47,65,91,112528,145245,984,64979,0,1,2,2,1,1,0
88,NA1_4157807577,53,61,103,150253,228489,952,98055,0,1,2,1,3,2,1
89,NA1_4157807577,61,53,135,219862,160050,1500,98238,1,2,3,0,1,0,0
90,NA1_4153055483,53,34,141,114570,97743,1083,62465,1,2,3,0,1,1,1
91,NA1_4153055483,34,53,67,90499,120465,1062,56421,1,2,0,2,1,2,0
92,NA1_4153054004,35,31,92,99505,102811,1478,61118,1,2,3,0,2,1,1
93,NA1_4153054004,31,35,68,93030,104446,1062,59407,2,2,2,2,1,1,0
94,NA1_4153069778,67,69,155,208163,235111,1059,98325,1,3,1,2,2,1,1
95,NA1_4153069778,69,68,131,216067,225692,1324,90604,0,3,2,2,0,2,0
96,NA1_4153026602,51,45,121,123040,121608,1059,72122,0,2,2,2,1,1,1
97,NA1_4153026602,45,51,126,106809,133552,867,68133,1,2,2,1,2,1,0
98,NA1_4152981413,73,84,127,239949,372764,1059,105740,0,3,2,1,1,2,1
99,NA1_4152981413,83,73,194,332046,253589,1129,105823,1,1,4,0,2,0,0
100,NA1_4152965142,67,58,182,213684,240175,1058,88235,0,5,1,1,1,2,1
101,NA1_4152965142,58,67,136,221433,226309,1497,84646,0,2,2,2,1,2,0
102,NA1_4152952005,59,57,156,165955,225112,1194,82298,0,2,2,1,2,1,1
103,NA1_4152952005,57,59,143,203972,177659,1057,81409,1,1,3,1,0,1,0
104,NA1_4152930267,36,32,87,82972,71342,1057,54853,1,1,2,2,2,0,1
105,NA1_4152930267,32,36,75,66676,90095,880,53178,2,3,1,1,1,1,0
106,NA1_4152853885,57,64,130,253637,260079,1057,108194,0,1,4,0,0,2,1
107,NA1_4152853885,64,58,160,242995,268406,1049,102605,1,1,3,1,2,1,0
108,NA1_4152162814,52,60,135,141527,137841,726,70044,1,3,2,1,2,1,1
109,NA1_4152162814,60,52,131,123958,154095,1280,68968,2,2,1,1,2,1,0
110,NA1_4152170736,62,62,123,217205,288082,1016,101551,1,2,1,2,0,2,1
111,NA1_4152170736,61,62,173,270009,227843,982,102034,1,2,2,1,1,1,0
112,NA1_4152130735,70,75,138,211250,302295,1266,121027,3,1,2,0,0,0,1
113,NA1_4152130735,75,70,169,276440,222184,751,122520,0,2,2,2,2,1,0
114,NA1_4152129808,49,43,115,89766,107336,524,62193,0,2,1,2,2,2,1
115,NA1_4152129808,42,49,86,91798,99804,773,59786,3,1,1,1,1,1,0
116,NA1_4152116369,52,63,112,162717,244744,862,92483,0,2,3,2,1,1,1
117,NA1_4152116369,63,52,142,233541,180893,1496,92572,1,0,4,2,1,2,0
118,NA1_4152076881,70,58,139,191648,199151,762,99453,0,2,3,0,1,1,1
119,NA1_4152076881,58,70,114,192470,200727,1006,93974,1,1,2,2,1,1,0
120,NA1_4152104057,49,37,129,116752,121119,1042,65675,2,0,2,1,1,2,1
121,NA1_4152104057,37,49,74,103564,122849,971,61745,1,1,3,0,1,1,0
122,NA1_4152093762,67,46,152,161769,158566,1022,81766,1,2,2,0,2,1,1
123,NA1_4152093762,44,67,97,142529,171964,892,71749,1,2,1,3,0,0,0
124,NA1_4152092553,39,32,108,96937,84366,1320,63244,1,1,3,2,2,0,1
125,NA1_4152092553,32,39,67,80380,108470,1567,59593,1,2,1,2,1,0,0
126,NA1_4147377018,53,57,134,175718,173105,959,81342,2,3,2,0,1,0,1
127,NA1_4147377018,57,54,149,155207,186266,964,78906,2,2,0,3,0,2,0
128,NA1_4147402902,58,53,142,170873,201647,1488,83436,3,3,1,0,1,1,1
129,NA1_4147402902,53,58,156,174542,178773,1306,77547,1,1,3,1,1,1,0
130,NA1_4147380143,66,59,102,144801,149383,873,80044,2,1,3,2,0,0,1
131,NA1_4147380143,59,66,93,143560,155765,1342,73985,1,1,2,2,1,1,0
132,NA1_4145009005,54,33,122,104173,102388,762,63328,0,1,2,2,1,2,1
133,NA1_4145009005,33,54,73,96862,108477,1124,58216,1,1,1,3,0,1,0
134,NA1_4145016663,42,35,113,95145,82324,1481,57817,0,1,4,1,2,0,1
135,NA1_4145016663,35,42,86,74002,102061,854,53234,1,3,0,2,1,1,0
136,NA1_4145023966,59,51,106,138551,128705,946,84502,2,0,3,3,1,0,1
137,NA1_4145023966,51,61,58,125120,150910,738,82142,1,2,2,2,0,1,0
138,NA1_4145002161,35,22,96,77701,63932,1086,59964,0,1,3,2,1,0,1
139,NA1_4145002161,22,35,48,61078,85565,1596,53523,2,2,2,1,2,0,0
140,NA1_4144958134,54,54,98,166443,176029,692,83763,2,1,2,2,1,1,1
141,NA1_4144958134,54,54,145,167580,172511,1485,83878,1,1,4,1,3,0,0
142,NA1_4144945342,58,47,135,163307,159687,1561,79066,2,1,3,1,0,1,1
143,NA1_4144945342,47,58,107,149893,172197,813,76312,0,1,2,2,2,1,0
144,NA1_4144950563,76,60,171,199971,175887,1266,84696,0,2,2,2,1,2,1
145,NA1_4144950563,59,76,100,150288,211274,1545,79131,1,4,2,0,1,2,0
146,NA1_4144925483,64,46,139,189907,138443,1399,89099,2,0,3,3,1,0,1
147,NA1_4144925483,46,64,105,131983,201047,1042,83077,0,2,1,1,1,2,0
148,NA1_4144902251,37,40,71,68581,89757,1023,57192,2,2,0,3,0,0,1
149,NA1_4144902251,40,37,103,86469,78617,728,55172,1,1,3,1,0,1,0
150,NA1_4144019822,60,30,145,98141,76808,959,59250,0,0,3,3,1,0,1
151,NA1_4144019822,30,60,42,71774,105569,1307,51037,2,2,1,2,1,0,0
152,NA1_4143967971,50,42,113,122489,146097,1242,68003,1,4,2,0,0,1,1
153,NA1_4143967971,42,50,96,130451,129564,1139,64370,3,1,0,4,0,0,0
154,NA1_4143916834,62,37,129,126866,83133,1479,65303,2,1,3,1,1,0,1
155,NA1_4143916834,36,62,57,76461,132890,1581,56342,3,2,3,0,0,0,0
156,NA1_4143943745,55,48,134,116949,156237,556,68358,1,1,3,1,0,2,1
157,NA1_4143943745,48,55,101,143541,124546,684,63783,1,0,4,1,1,1,0
158,NA1_4143920913,66,67,94,175068,217946,1590,92487,1,2,2,0,0,3,1
159,NA1_4143920913,67,66,156,204366,179146,793,94003,0,0,5,1,2,0,0
160,NA1_4142182275,45,39,81,103467,95827,823,67174,1,1,4,1,1,0,1
161,NA1_4142182275,39,45,95,91925,113200,951,61817,1,1,3,1,3,0,0
162,NA1_4142127347,52,49,108,148931,161630,1741,87721,2,1,3,1,2,1,1
163,NA1_4142127347,49,52,100,147741,157376,854,84777,1,1,3,1,2,0,0
0,NA1_4169552335,49,48,106,104501,119543,1111,65659,0,3,2,2,0,1,1
1,NA1_4169552335,48,49,106,105194,109061,941,63001,2,1,2,1,2,1,0
2,NA1_4169478901,37,38,91,127260,134047,828,69531,2,2,2,2,0,0,1
3,NA1_4169478901,38,37,96,123105,136953,1158,68289,2,2,3,0,1,1,0
4,NA1_4169485422,28,25,54,74560,55622,589,54256,3,2,3,0,2,0,1
5,NA1_4169485422,25,28,56,51511,81334,912,52030,0,2,3,1,0,1,0
6,NA1_4169482268,43,34,94,92844,91241,1129,58688,1,2,2,1,1,1,1
7,NA1_4169482268,33,43,86,80705,96036,828,54222,0,2,3,0,2,1,0
8,NA1_4168605936,63,47,150,163697,198985,1077,82867,1,3,0,3,0,1,1
9,NA1_4168605936,46,63,93,182556,173729,1175,79257,4,2,1,1,0,0,0
10,NA1_4168581209,51,27,130,93794,82117,1113,58529,1,1,4,0,1,1,1
11,NA1_4168581209,26,51,52,72373,98498,1437,52925,2,2,2,1,2,1,0
12,NA1_4168545587,57,43,143,173369,118986,644,76736,1,1,4,2,2,0,1
13,NA1_4168545587,43,57,95,109457,184717,1223,70358,1,3,3,0,2,0,0
14,NA1_4168533180,16,11,46,28539,25245,1191,31617,1,0,2,2,1,1,1
15,NA1_4168533180,11,16,26,22504,29396,1024,28308,0,0,1,3,3,1,0
16,NA1_4168022679,21,16,45,27388,25425,1087,31233,1,0,3,1,1,0,1
17,NA1_4168022679,14,21,9,11770,27978,1000,24959,1,3,1,2,0,1,0
18,NA1_4167513896,32,61,75,106906,139865,1213,71727,1,3,3,1,1,0,1
19,NA1_4167513896,61,32,128,128759,117241,1083,75662,2,3,2,1,1,0,0
20,NA1_4167530840,55,58,133,124887,135907,873,73193,2,3,1,1,2,0,1
21,NA1_4167530840,58,55,138,125627,138611,681,70505,3,2,1,2,0,1,0
22,NA1_4167495698,68,36,147,212576,155663,1355,97285,1,0,3,1,3,0,1
23,NA1_4167495698,36,68,56,148136,230639,848,84252,0,1,3,1,1,2,0
24,NA1_4167482721,48,28,132,91629,83274,1223,57981,1,1,3,1,1,2,1
25,NA1_4167482721,28,48,71,76584,100438,1009,50986,1,3,2,1,1,2,0
26,NA1_4167449916,34,33,52,60111,61638,867,51207,3,2,2,1,0,0,1
27,NA1_4167449916,33,34,84,57287,64784,1313,48031,1,1,4,0,3,0,0
28,NA1_4167404578,61,43,143,151942,169036,1034,81824,2,2,3,1,2,0,1
29,NA1_4167404578,43,61,84,152607,168493,876,77618,1,1,3,1,2,1,0
30,NA1_4167380033,35,30,96,104163,88848,973,63221,2,1,2,1,1,1,1
31,NA1_4167380033,30,35,73,79023,109846,1343,57319,2,1,3,1,2,1,0
32,NA1_4167364683,48,34,97,130410,110781,458,66366,4,1,2,2,0,0,1
33,NA1_4167364683,34,48,81,93101,137928,1023,60414,2,3,2,0,2,0,0
34,NA1_4167289415,59,58,115,172058,171452,955,79489,1,3,2,1,0,2,1
35,NA1_4167289415,58,59,136,157199,179211,504,78822,0,2,3,2,1,0,0
36,NA1_4166039052,26,15,71,57421,37818,1289,43713,1,0,5,1,2,0,1
37,NA1_4166039052,15,26,25,36602,65424,586,40451,0,0,3,1,2,2,0
38,NA1_4166053919,52,51,149,135689,168291,953,71893,0,3,2,0,3,2,1
39,NA1_4166053919,50,52,136,150490,144716,1087,69789,1,0,3,3,1,1,0
40,NA1_4165926739,46,34,104,112399,112305,1099,69468,2,1,2,0,1,1,1
41,NA1_4165926739,34,46,68,98486,118091,925,65701,3,2,3,1,1,0,0
42,NA1_4165819101,39,42,73,109152,95794,1643,71331,1,1,3,1,1,1,1
43,NA1_4165819101,42,39,95,84367,111686,897,70358,0,1,3,1,3,0,0
44,NA1_4164794017,62,39,121,134004,132290,1168,74596,1,2,3,2,0,1,1
45,NA1_4164794017,39,62,88,125901,140755,1065,69049,2,1,1,3,1,1,0
46,NA1_4164445215,53,34,126,126459,106213,1096,64830,0,2,4,0,2,1,1
47,NA1_4164445215,34,53,62,98877,136774,1025,58185,0,3,1,2,0,2,0
